name,natoms
DIPMAS_w_CO2_4,81
DIPMAS_w_CO2_5,81
DOLXOR_w_CO2_1,37
AVELOD_w_CO2_random_1,291
AVELOD_w_CO2_random_2,291
DIPMAS_w_CO2_random_1,81
DIPMAS_w_CO2_random_2,81
DOLXOR_w_CO2_random_1,37
DOLXOR_w_CO2_random_2,37
AVELOD_w_CO2_2H2O_1,297
AVELOD_w_CO2_2H2O_2,297
AVELOD_w_CO2_2H2O_3,297
AVELOD_w_CO2_2H2O_4,297
DIPMAS_w_CO2_2H2O_1,87
DIPMAS_w_CO2_2H2O_2,87
DIPMAS_w_CO2_2H2O_3,87
DIPMAS_w_CO2_2H2O_4,87
DIPMAS_w_CO2_2H2O_5,87
DOLXOR_w_CO2_2H2O_1,43
DOLXOR_w_CO2_2H2O_2,43
AVELOD_w_CO2_H2O_1,294
AVELOD_w_CO2_H2O_2,294
AVELOD_w_CO2_H2O_3,294
AVELOD_w_CO2_H2O_4,294
DIPMAS_w_CO2_H2O_1,84
DIPMAS_w_CO2_H2O_2,84
DIPMAS_w_CO2_H2O_3,84
DIPMAS_w_CO2_H2O_4,84
DOLXOR_w_CO2_H2O_1,40
DOLXOR_w_CO2_H2O_2,40
DOLXOR_w_CO2_H2O_3,40
DOLXOR_w_CO2_H2O_4,40
DIPMAS_w_CO2_H2O_random_1,84
DIPMAS_w_CO2_H2O_random_2,84
DOLXOR_w_CO2_H2O_random_1,40
DOLXOR_w_CO2_H2O_random_2,40
AVELOD_w_H2O_1,291
AVELOD_w_H2O_2,291
AVELOD_w_H2O_3,291
DIPMAS_w_H2O_1,81
DIPMAS_w_H2O_2,81
DIPMAS_w_H2O_3,81
DOLXOR_w_H2O_1,37
AVELOD_w_H2O_random_1,291
AVELOD_w_H2O_random_2,291
DIPMAS_w_H2O_random_1,81
DIPMAS_w_H2O_random_2,81
DOLXOR_w_H2O_random_1,37
DOLXOR_w_H2O_random_2,37
AQUDIB_0.11_0_w_CO2_2H2O_1,170
AQUDIB_0.11_0_w_CO2_2H2O_2,331
AQUDIB_0.11_0_w_CO2_2H2O_3,170
AQUDIB_0.11_0_w_CO2_2H2O_4,170
AQUDIB_0.11_0_w_CO2_2H2O_5,331
AQUDIB_0.11_0_w_CO2_1,164
AQUDIB_0.11_0_w_CO2_2,164
AQUDIB_0.11_0_w_CO2_3,164
AQUDIB_0.11_0_w_CO2_random_1,164
AQUDIB_0.11_0_w_CO2_random_2,164
AQUDIB_0.11_0_w_CO2_H2O_1,328
AQUDIB_0.11_0_w_CO2_H2O_2,167
AQUDIB_0.11_0_w_CO2_H2O_3,167
AQUDIB_0.11_0_w_CO2_H2O_4,167
AQUDIB_0.11_0_w_CO2_H2O_5,167
AQUDIB_0.11_0_w_CO2_H2O_6,167
AQUDIB_0.11_0_w_CO2_H2O_random_1,167
AQUDIB_0.11_0_w_H2O_1,164
AQUDIB_0.11_0_w_H2O_2,164
AQUDIB_0.11_0_w_H2O_random_1,164
AQOTIK_w_CO2_1,35
AQOTIK_w_CO2_2,35
AQOTIK_w_CO2_3,35
AQOTIK_w_CO2_4,35
AQOTIK_w_CO2_5,35
BEPMIU_w_CO2_1,159
BEPMIU_w_CO2_2,159
CUXJEM_w_CO2_1,75
CUXJEM_w_CO2_2,75
CUXJEM_w_CO2_3,75
CUXJEM_w_CO2_4,75
CUXJEM_w_CO2_5,75
AQOTIK_w_CO2_random_1,35
AQOTIK_w_CO2_random_2,35
BEPMIU_w_CO2_random_1,159
BEPMIU_w_CO2_random_2,159
CUXJEM_w_CO2_random_1,75
CUXJEM_w_CO2_random_2,75
AQOTIK_w_CO2_2H2O_1,41
AQOTIK_w_CO2_2H2O_2,41
AQOTIK_w_CO2_2H2O_3,41
AQOTIK_w_CO2_2H2O_4,41
BEPMIU_w_CO2_2H2O_1,165
BEPMIU_w_CO2_2H2O_2,165
BEPMIU_w_CO2_2H2O_3,165
BEPMIU_w_CO2_2H2O_4,165
BEPMIU_w_CO2_2H2O_5,165
CUXJEM_w_CO2_2H2O_2,81
AQOTIK_w_CO2_2H2O_random_1,41
AQOTIK_w_CO2_2H2O_random_2,41
BEPMIU_w_CO2_2H2O_random_1,165
BEPMIU_w_CO2_2H2O_random_2,165
AQOTIK_w_CO2_H2O_1,38
AQOTIK_w_CO2_H2O_2,38
AQOTIK_w_CO2_H2O_3,38
AQOTIK_w_CO2_H2O_4,38
AQOTIK_w_CO2_H2O_5,38
BEPMIU_w_CO2_H2O_1,162
BEPMIU_w_CO2_H2O_2,162
BEPMIU_w_CO2_H2O_3,162
BEPMIU_w_CO2_H2O_4,162
BEPMIU_w_CO2_H2O_5,162
CUXJEM_w_CO2_H2O_1,78
CUXJEM_w_CO2_H2O_2,78
CUXJEM_w_CO2_H2O_3,78
CUXJEM_w_CO2_H2O_4,78
CUXJEM_w_CO2_H2O_6,78
AQOTIK_w_CO2_H2O_random_1,38
AQOTIK_w_CO2_H2O_random_2,38
BEPMIU_w_CO2_H2O_random_1,162
BEPMIU_w_CO2_H2O_random_2,162
CUXJEM_w_CO2_H2O_random_1,78
CUXJEM_w_CO2_H2O_random_2,78
AQOTIK_w_H2O_2,35
AQOTIK_w_H2O_3,35
BEPMIU_w_H2O_1,159
BEPMIU_w_H2O_2,159
CUXJEM_w_H2O_1,75
CUXJEM_w_H2O_2,75
CUXJEM_w_H2O_3,75
AQOTIK_w_H2O_random_1,35
BEPMIU_w_H2O_random_1,159
BEPMIU_w_H2O_random_2,159
CUXJEM_w_H2O_random_1,75
CUXJEM_w_H2O_random_2,75
BAKYOE_w_CO2_1,187
BAKYOE_w_CO2_2,187
BAKYOE_w_CO2_3,187
BAKYOE_w_CO2_4,187
BUGSEC_w_CO2_4,107
BAKYOE_w_CO2_random_1,187
BAKYOE_w_CO2_random_2,187
BUGSEC_w_CO2_random_2,107
BAKYOE_w_CO2_2H2O_1,193
BAKYOE_w_CO2_2H2O_2,193
BAKYOE_w_CO2_2H2O_3,193
BAKYOE_w_CO2_2H2O_4,193
BAKYOE_w_CO2_2H2O_5,193
BUGSEC_w_CO2_2H2O_2,113
BAKYOE_w_CO2_H2O_1,190
BAKYOE_w_CO2_H2O_2,190
BAKYOE_w_CO2_H2O_3,190
BAKYOE_w_CO2_H2O_4,190
BAKYOE_w_CO2_H2O_5,190
BUGSEC_w_CO2_H2O_3,110
BUGSEC_w_CO2_H2O_4,110
BAKYOE_w_CO2_H2O_random_1,190
BAKYOE_w_CO2_H2O_random_2,190
BAKYOE_w_H2O_1,187
BAKYOE_w_H2O_2,187
BAKYOE_w_H2O_3,187
BUGSEC_w_H2O_1,107
BUGSEC_w_H2O_2,107
BAKYOE_w_H2O_random_1,187
BAKYOE_w_H2O_random_2,187
CAXVOO_0.16_0_w_CO2_2H2O_1,116
CAXVOO_0.16_0_w_CO2_2H2O_2,223
CAXVOO_0.16_0_w_CO2_2H2O_3,116
CAXVOO_0.16_0_w_CO2_2H2O_4,116
CAXVOO_0.16_0_w_CO2_2H2O_5,116
CAXVOO_0.16_0_w_CO2_2H2O_6,116
CAXVOO_0.16_0_w_CO2_2H2O_7,116
CAXVOO_0.16_0_w_CO2_2H2O_random_1,116
CAXVOO_0.16_0_w_CO2_2H2O_random_2,116
CAXVOO_0.16_0_w_CO2_1,110
CAXVOO_0.16_0_w_CO2_2,110
CAXVOO_0.16_0_w_CO2_3,110
CAXVOO_0.16_0_w_CO2_random_1,110
CAXVOO_0.16_0_w_CO2_random_2,110
CAXVOO_0.16_0_w_CO2_H2O_1,113
CAXVOO_0.16_0_w_CO2_H2O_2,113
CAXVOO_0.16_0_w_CO2_H2O_3,113
CAXVOO_0.16_0_w_CO2_H2O_4,113
CAXVOO_0.16_0_w_CO2_H2O_5,113
CAXVOO_0.16_0_w_CO2_H2O_6,113
CAXVOO_0.16_0_w_CO2_H2O_random_1,113
CAXVOO_0.16_0_w_CO2_H2O_random_2,113
CAXVOO_0.16_0_w_H2O_1,110
CAXVOO_0.16_0_w_H2O_2,110
CAXVOO_0.16_0_w_H2O_random_1,110
CAXVOO_0.16_0_w_H2O_random_2,110
AVEVEE_w_CO2_1,74
AVEVEE_w_CO2_2,74
AVEVEE_w_CO2_3,74
AVEVEE_w_CO2_4,74
AVEVEE_w_CO2_5,74
AXUBOL_w_CO2_1,275
AXUBOL_w_CO2_2,275
AXUBOL_w_CO2_3,275
AXUBOL_w_CO2_4,275
AXUBOL_w_CO2_5,275
DIVNIH_w_CO2_1,45
DIVNIH_w_CO2_2,45
DIVNIH_w_CO2_3,45
DIVNIH_w_CO2_4,45
AVEVEE_w_CO2_random_1,74
AVEVEE_w_CO2_random_2,74
AXUBOL_w_CO2_random_1,275
AXUBOL_w_CO2_random_2,275
CUNQUZ_w_CO2_random_1,43
CUNQUZ_w_CO2_random_2,43
DIVNIH_w_CO2_random_2,45
AVEVEE_w_CO2_2H2O_1,151
AVEVEE_w_CO2_2H2O_2,151
AVEVEE_w_CO2_2H2O_3,151
AXUBOL_w_CO2_2H2O_1,281
AXUBOL_w_CO2_2H2O_2,281
AXUBOL_w_CO2_2H2O_3,281
AXUBOL_w_CO2_2H2O_4,281
AXUBOL_w_CO2_2H2O_5,281
AVEVEE_w_CO2_H2O_1,77
AVEVEE_w_CO2_H2O_2,77
AVEVEE_w_CO2_H2O_3,77
AVEVEE_w_CO2_H2O_4,77
AVEVEE_w_CO2_H2O_5,77
AVEVEE_w_CO2_H2O_6,77
AXUBOL_w_CO2_H2O_1,278
AXUBOL_w_CO2_H2O_2,278
AXUBOL_w_CO2_H2O_3,278
AXUBOL_w_CO2_H2O_4,278
AXUBOL_w_CO2_H2O_5,278
DIVNIH_w_CO2_H2O_1,48
DIVNIH_w_CO2_H2O_2,48
DIVNIH_w_CO2_H2O_3,48
DIVNIH_w_CO2_H2O_4,48
DIVNIH_w_CO2_H2O_5,48
AVEVEE_w_CO2_H2O_random_1,77
AVEVEE_w_CO2_H2O_random_2,77
AXUBOL_w_CO2_H2O_random_1,278
AXUBOL_w_CO2_H2O_random_2,278
AVEVEE_w_H2O_1,74
AVEVEE_w_H2O_2,74
AVEVEE_w_H2O_3,74
AXUBOL_w_H2O_1,275
AXUBOL_w_H2O_2,275
AXUBOL_w_H2O_3,275
DIVNIH_w_H2O_1,45
DIVNIH_w_H2O_3,45
AVEVEE_w_H2O_random_1,74
AVEVEE_w_H2O_random_2,74
AXUBOL_w_H2O_random_1,275
AXUBOL_w_H2O_random_2,275
CUNQUZ_w_H2O_random_1,43
CUNQUZ_w_H2O_random_2,43
DIVNIH_w_H2O_random_1,45
DIVNIH_w_H2O_random_2,45
CUQRUD_0.04_0_w_CO2_2H2O_1,357
CUQRUD_0.04_0_w_CO2_2H2O_2,357
CUQRUD_0.04_0_w_CO2_2H2O_3,357
CUQRUD_0.04_0_w_CO2_2H2O_4,357
DEKHEH_0.08_1_w_CO2_2H2O_2,278
DEKHEH_0.08_1_w_CO2_2H2O_4,278
CUQRUD_0.04_0_w_CO2_2H2O_random_1,357
CUQRUD_0.04_0_w_CO2_2H2O_random_2,357
CUQRUD_0.04_0_w_CO2_1,351
CUQRUD_0.04_0_w_CO2_2,351
CUQRUD_0.04_0_w_CO2_3,351
CUQRUD_0.04_0_w_CO2_4,351
DEKHEH_0.08_1_w_CO2_1,272
DEKHEH_0.08_1_w_CO2_3,272
DEKHEH_0.08_1_w_CO2_5,272
CUQRUD_0.04_0_w_CO2_random_1,351
CUQRUD_0.04_0_w_CO2_random_2,351
DEKHEH_0.08_1_w_CO2_random_1,272
DEKHEH_0.08_1_w_CO2_random_2,272
CUQRUD_0.04_0_w_CO2_H2O_1,354
CUQRUD_0.04_0_w_CO2_H2O_2,354
CUQRUD_0.04_0_w_CO2_H2O_3,354
CUQRUD_0.04_0_w_CO2_H2O_4,354
CUQRUD_0.04_0_w_CO2_H2O_5,354
CUQRUD_0.04_0_w_CO2_H2O_6,354
DEKHEH_0.08_1_w_CO2_H2O_1,275
DEKHEH_0.08_1_w_CO2_H2O_2,275
DEKHEH_0.08_1_w_CO2_H2O_3,275
DEKHEH_0.08_1_w_CO2_H2O_5,275
DEKHEH_0.08_1_w_CO2_H2O_6,275
CUQRUD_0.04_0_w_CO2_H2O_random_1,354
CUQRUD_0.04_0_w_CO2_H2O_random_2,354
DEKHEH_0.08_1_w_CO2_H2O_random_1,275
DEKHEH_0.08_1_w_CO2_H2O_random_2,275
CUQRUD_0.04_0_w_H2O_1,351
CUQRUD_0.04_0_w_H2O_2,351
DEKHEH_0.08_1_w_H2O_1,272
DEKHEH_0.08_1_w_H2O_2,272
CUQRUD_0.04_0_w_H2O_random_1,351
CUQRUD_0.04_0_w_H2O_random_2,351
DEKHEH_0.08_1_w_H2O_random_1,272
DEKHEH_0.08_1_w_H2O_random_2,272
BEPNOB_w_CO2_1,147
BEPNOB_w_CO2_2,147
BEPNOB_w_CO2_3,147
DOGZIJ_w_CO2_1,81
DOGZIJ_w_CO2_2,81
DOGZIJ_w_CO2_3,81
DOGZIJ_w_CO2_4,81
DOGZIJ_w_CO2_5,81
DONKOI_w_CO2_1,351
DONKOI_w_CO2_2,351
DONKOI_w_CO2_3,351
DONKOI_w_CO2_4,351
DONKOI_w_CO2_5,351
BEPNOB_w_CO2_random_1,147
BEPNOB_w_CO2_random_2,147
CIJVOH01_w_CO2_random_1,67
CIJVOH01_w_CO2_random_2,67
DOGZIJ_w_CO2_random_1,81
DOGZIJ_w_CO2_random_2,81
DONKOI_w_CO2_random_1,351
DONKOI_w_CO2_random_2,351
BEPNOB_w_CO2_2H2O_1,153
BEPNOB_w_CO2_2H2O_2,153
BEPNOB_w_CO2_2H2O_3,153
BEPNOB_w_CO2_2H2O_4,153
BEPNOB_w_CO2_2H2O_5,153
DOGZIJ_w_CO2_2H2O_1,87
DOGZIJ_w_CO2_2H2O_2,87
DOGZIJ_w_CO2_2H2O_3,87
DONKOI_w_CO2_2H2O_1,357
DONKOI_w_CO2_2H2O_2,357
DONKOI_w_CO2_2H2O_3,357
DONKOI_w_CO2_2H2O_4,357
DONKOI_w_CO2_2H2O_5,357
BEPNOB_w_CO2_H2O_1,150
BEPNOB_w_CO2_H2O_2,150
BEPNOB_w_CO2_H2O_3,150
BEPNOB_w_CO2_H2O_4,150
BEPNOB_w_CO2_H2O_5,150
BEPNOB_w_CO2_H2O_6,150
DOGZIJ_w_CO2_H2O_1,84
DOGZIJ_w_CO2_H2O_2,84
DOGZIJ_w_CO2_H2O_3,84
DONKOI_w_CO2_H2O_1,354
DONKOI_w_CO2_H2O_2,354
DONKOI_w_CO2_H2O_3,354
DONKOI_w_CO2_H2O_4,354
DONKOI_w_CO2_H2O_5,354
BEPNOB_w_CO2_H2O_random_1,150
BEPNOB_w_CO2_H2O_random_2,150
DOGZIJ_w_CO2_H2O_random_1,84
DOGZIJ_w_CO2_H2O_random_2,84
DONKOI_w_CO2_H2O_random_1,354
DONKOI_w_CO2_H2O_random_2,354
BEPNOB_w_H2O_1,147
BEPNOB_w_H2O_2,147
DOGZIJ_w_H2O_1,81
DOGZIJ_w_H2O_2,81
DOGZIJ_w_H2O_3,81
DONKOI_w_H2O_1,351
DONKOI_w_H2O_2,351
DONKOI_w_H2O_3,351
BEPNOB_w_H2O_random_1,147
BEPNOB_w_H2O_random_2,147
CIJVOH01_w_H2O_random_1,67
CIJVOH01_w_H2O_random_2,67
DOGZIJ_w_H2O_random_1,81
DOGZIJ_w_H2O_random_2,81
DONKOI_w_H2O_random_1,351
DONKOI_w_H2O_random_2,351
AKEDIF_0.12_0_w_CO2_2H2O_1,381
AKEDIF_0.12_0_w_CO2_2H2O_2,195
AKEDIF_0.12_0_w_CO2_2H2O_3,381
AKEDIF_0.12_0_w_CO2_2H2O_4,381
AKEDIF_0.12_0_w_CO2_2H2O_5,195
AKEDIF_0.12_0_w_CO2_2H2O_6,381
ATULIM_0.06_0_w_CO2_2H2O_1,275
ATULIM_0.06_0_w_CO2_2H2O_2,275
ATULIM_0.06_0_w_CO2_2H2O_3,275
ATULIM_0.06_0_w_CO2_2H2O_4,275
ATULIM_0.06_0_w_CO2_2H2O_5,275
BAZJET_0.16_0_w_CO2_2H2O_1,156
BAZJET_0.16_0_w_CO2_2H2O_2,156
BAZJET_0.16_0_w_CO2_2H2O_3,156
BAZJET_0.16_0_w_CO2_2H2O_4,156
BAZJET_0.16_0_w_CO2_2H2O_5,156
BAZJET_0.16_0_w_CO2_2H2O_6,156
DIWNAA_0.16_0_w_CO2_2H2O_1,317
DIWNAA_0.16_0_w_CO2_2H2O_3,163
DIWNAA_0.16_0_w_CO2_2H2O_4,317
DIWNAA_0.16_0_w_CO2_2H2O_5,163
DIWNAA_0.16_0_w_CO2_2H2O_6,163
DIWNAA_0.16_0_w_CO2_2H2O_7,317
DIWNAA_0.16_0_w_CO2_2H2O_8,317
DOYLEI_0.01_0_w_CO2_2H2O_1,514
DOYLEI_0.01_0_w_CO2_2H2O_3,514
DOYLEI_0.01_0_w_CO2_2H2O_5,514
DUBWON_0.12_0_w_CO2_2H2O_1,98
DUBWON_0.12_0_w_CO2_2H2O_2,98
DUBWON_0.12_0_w_CO2_2H2O_4,98
BAZJET_0.16_0_w_CO2_2H2O_random_1,156
BAZJET_0.16_0_w_CO2_2H2O_random_2,156
DIWNAA_0.16_0_w_CO2_2H2O_random_1,317
DIWNAA_0.16_0_w_CO2_2H2O_random_2,317
AKEDIF_0.12_0_w_CO2_1,189
AKEDIF_0.12_0_w_CO2_2,189
AKEDIF_0.12_0_w_CO2_3,189
AKEDIF_0.12_0_w_CO2_4,189
AKEDIF_0.12_0_w_CO2_5,189
AKEDIF_0.12_0_w_CO2_6,189
ATULIM_0.06_0_w_CO2_1,269
ATULIM_0.06_0_w_CO2_2,269
ATULIM_0.06_0_w_CO2_3,269
ATULIM_0.06_0_w_CO2_4,269
ATULIM_0.06_0_w_CO2_5,269
BAZJET_0.16_0_w_CO2_1,150
BAZJET_0.16_0_w_CO2_2,150
BAZJET_0.16_0_w_CO2_3,150
DIWNAA_0.16_0_w_CO2_1,157
DIWNAA_0.16_0_w_CO2_2,157
DIWNAA_0.16_0_w_CO2_3,157
DIWNAA_0.16_0_w_CO2_4,157
DIWNAA_0.16_0_w_CO2_5,157
DOYLEI_0.01_0_w_CO2_1,508
DOYLEI_0.01_0_w_CO2_2,508
DOYLEI_0.01_0_w_CO2_3,508
DUBWON_0.12_0_w_CO2_1,92
DUBWON_0.12_0_w_CO2_2,92
DUBWON_0.12_0_w_CO2_3,92
DUBWON_0.12_0_w_CO2_4,92
AKEDIF_0.12_0_w_CO2_random_1,189
AKEDIF_0.12_0_w_CO2_random_2,189
ATULIM_0.06_0_w_CO2_random_1,269
ATULIM_0.06_0_w_CO2_random_2,269
BAZJET_0.16_0_w_CO2_random_1,150
BAZJET_0.16_0_w_CO2_random_2,150
DIWNAA_0.16_0_w_CO2_random_1,157
DIWNAA_0.16_0_w_CO2_random_2,157
DOYLEI_0.01_0_w_CO2_random_1,508
DOYLEI_0.01_0_w_CO2_random_2,508
DUBWON_0.12_0_w_CO2_random_1,92
DUBWON_0.12_0_w_CO2_random_2,92
AKEDIF_0.12_0_w_CO2_H2O_1,378
AKEDIF_0.12_0_w_CO2_H2O_2,378
AKEDIF_0.12_0_w_CO2_H2O_3,378
AKEDIF_0.12_0_w_CO2_H2O_4,378
AKEDIF_0.12_0_w_CO2_H2O_5,192
AKEDIF_0.12_0_w_CO2_H2O_6,192
AKEDIF_0.12_0_w_CO2_H2O_7,192
AKEDIF_0.12_0_w_CO2_H2O_8,378
ATULIM_0.06_0_w_CO2_H2O_1,272
ATULIM_0.06_0_w_CO2_H2O_2,272
ATULIM_0.06_0_w_CO2_H2O_3,272
ATULIM_0.06_0_w_CO2_H2O_4,272
ATULIM_0.06_0_w_CO2_H2O_5,272
ATULIM_0.06_0_w_CO2_H2O_6,272
BAZJET_0.16_0_w_CO2_H2O_1,153
BAZJET_0.16_0_w_CO2_H2O_2,153
BAZJET_0.16_0_w_CO2_H2O_3,153
BAZJET_0.16_0_w_CO2_H2O_4,153
BAZJET_0.16_0_w_CO2_H2O_5,153
BAZJET_0.16_0_w_CO2_H2O_6,153
DIWNAA_0.16_0_w_CO2_H2O_1,314
DIWNAA_0.16_0_w_CO2_H2O_2,314
DIWNAA_0.16_0_w_CO2_H2O_3,314
DIWNAA_0.16_0_w_CO2_H2O_4,160
DIWNAA_0.16_0_w_CO2_H2O_5,160
DIWNAA_0.16_0_w_CO2_H2O_6,160
DIWNAA_0.16_0_w_CO2_H2O_7,314
DOYLEI_0.01_0_w_CO2_H2O_1,511
DOYLEI_0.01_0_w_CO2_H2O_2,511
DOYLEI_0.01_0_w_CO2_H2O_3,511
DOYLEI_0.01_0_w_CO2_H2O_4,511
DOYLEI_0.01_0_w_CO2_H2O_5,511
DUBWON_0.12_0_w_CO2_H2O_1,95
DUBWON_0.12_0_w_CO2_H2O_4,95
AKEDIF_0.12_0_w_CO2_H2O_random_1,378
AKEDIF_0.12_0_w_CO2_H2O_random_2,192
ATULIM_0.06_0_w_CO2_H2O_random_1,272
ATULIM_0.06_0_w_CO2_H2O_random_2,272
BAZJET_0.16_0_w_CO2_H2O_random_1,153
BAZJET_0.16_0_w_CO2_H2O_random_2,153
DIWNAA_0.16_0_w_CO2_H2O_random_1,314
DIWNAA_0.16_0_w_CO2_H2O_random_2,160
DOYLEI_0.01_0_w_CO2_H2O_random_1,511
DOYLEI_0.01_0_w_CO2_H2O_random_2,511
AKEDIF_0.12_0_w_H2O_1,189
AKEDIF_0.12_0_w_H2O_2,189
AKEDIF_0.12_0_w_H2O_3,189
ATULIM_0.06_0_w_H2O_1,269
ATULIM_0.06_0_w_H2O_2,269
ATULIM_0.06_0_w_H2O_3,269
BAZJET_0.16_0_w_H2O_1,150
BAZJET_0.16_0_w_H2O_2,150
DIWNAA_0.16_0_w_H2O_1,157
DIWNAA_0.16_0_w_H2O_2,157
DIWNAA_0.16_0_w_H2O_3,157
DOYLEI_0.01_0_w_H2O_1,508
DOYLEI_0.01_0_w_H2O_2,508
DUBWON_0.12_0_w_H2O_2,92
DUBWON_0.12_0_w_H2O_3,92
AKEDIF_0.12_0_w_H2O_random_1,189
AKEDIF_0.12_0_w_H2O_random_2,189
ATULIM_0.06_0_w_H2O_random_1,269
ATULIM_0.06_0_w_H2O_random_2,269
BAZJET_0.16_0_w_H2O_random_1,150
BAZJET_0.16_0_w_H2O_random_2,150
DIWNAA_0.16_0_w_H2O_random_1,157
DIWNAA_0.16_0_w_H2O_random_2,157
DOYLEI_0.01_0_w_H2O_random_1,508
DOYLEI_0.01_0_w_H2O_random_2,508
DUBWON_0.12_0_w_H2O_random_1,92
DUBWON_0.12_0_w_H2O_random_2,92
BIRMUM_w_CO2_1,395
BIRMUM_w_CO2_2,395
BIRMUM_w_CO2_3,395
BIRMUM_w_CO2_4,395
BIRMUM_w_CO2_5,395
BOJCIN_w_CO2_1,443
BOJCIN_w_CO2_2,443
BOJCIN_w_CO2_3,443
BOJCIN_w_CO2_4,443
BIRMUM_w_CO2_random_1,395
BIRMUM_w_CO2_random_2,395
BOJCIN_w_CO2_random_1,443
BOJCIN_w_CO2_random_2,443
DONNEA_w_CO2_random_1,41
DONNEA_w_CO2_random_2,41
BIRMUM_w_CO2_2H2O_1,401
BIRMUM_w_CO2_2H2O_3,401
BIRMUM_w_CO2_2H2O_4,401
BOJCIN_w_CO2_2H2O_1,449
BOJCIN_w_CO2_2H2O_2,449
BOJCIN_w_CO2_2H2O_3,449
BOJCIN_w_CO2_2H2O_4,449
BIRMUM_w_CO2_2H2O_random_2,401
BIRMUM_w_CO2_H2O_1,398
BIRMUM_w_CO2_H2O_2,398
BIRMUM_w_CO2_H2O_3,398
BIRMUM_w_CO2_H2O_4,398
BIRMUM_w_CO2_H2O_5,398
BIRMUM_w_CO2_H2O_6,398
BOJCIN_w_CO2_H2O_1,446
BOJCIN_w_CO2_H2O_2,446
BOJCIN_w_CO2_H2O_3,446
BOJCIN_w_CO2_H2O_4,446
BOJCIN_w_CO2_H2O_5,446
BOJCIN_w_CO2_H2O_6,446
BIRMUM_w_CO2_H2O_random_2,398
BOJCIN_w_CO2_H2O_random_1,446
BOJCIN_w_CO2_H2O_random_2,446
BIRMUM_w_H2O_1,395
BIRMUM_w_H2O_2,395
BIRMUM_w_H2O_3,395
BOJCIN_w_H2O_1,443
BOJCIN_w_H2O_2,443
BOJCIN_w_H2O_3,443
BIRMUM_w_H2O_random_1,395
BIRMUM_w_H2O_random_2,395
BOJCIN_w_H2O_random_1,443
BOJCIN_w_H2O_random_2,443
DONNEA_w_H2O_random_1,41
DONNEA_w_H2O_random_2,41
AFITEP_0.12_1_w_CO2_2H2O_1,353
AFITEP_0.12_1_w_CO2_2H2O_2,353
AFITEP_0.12_1_w_CO2_2H2O_3,181
AFITEP_0.12_1_w_CO2_2H2O_4,181
AFITEP_0.12_1_w_CO2_2H2O_5,353
AFITEP_0.12_1_w_CO2_2H2O_6,353
AFITEP_0.12_1_w_CO2_2H2O_random_1,353
AFITEP_0.12_1_w_CO2_2H2O_random_2,353
AFITEP_0.12_1_w_CO2_1,175
AFITEP_0.12_1_w_CO2_2,175
AFITEP_0.12_1_w_CO2_3,175
AFITEP_0.12_1_w_CO2_4,175
AFITEP_0.12_1_w_CO2_5,175
AFITEP_0.12_1_w_CO2_random_1,175
AFITEP_0.12_1_w_CO2_random_2,175
AFITEP_0.12_1_w_CO2_H2O_1,350
AFITEP_0.12_1_w_CO2_H2O_2,178
AFITEP_0.12_1_w_CO2_H2O_3,350
AFITEP_0.12_1_w_CO2_H2O_4,178
AFITEP_0.12_1_w_CO2_H2O_5,350
AFITEP_0.12_1_w_CO2_H2O_6,178
AFITEP_0.12_1_w_CO2_H2O_random_1,350
AFITEP_0.12_1_w_CO2_H2O_random_2,350
AFITEP_0.12_1_w_H2O_1,175
AFITEP_0.12_1_w_H2O_2,175
AFITEP_0.12_1_w_H2O_3,175
AFITEP_0.12_1_w_H2O_random_1,175
AFITEP_0.12_1_w_H2O_random_2,175
AGONEQ_w_CO2_1,87
AGONEQ_w_CO2_2,87
AGONEQ_w_CO2_3,87
ASOVEL_w_CO2_1,223
ASOVEL_w_CO2_2,223
ASOVEL_w_CO2_3,223
ASOVEL_w_CO2_4,223
CIWYUD_w_CO2_1,73
CIWYUD_w_CO2_2,73
CIWYUD_w_CO2_3,73
CIWYUD_w_CO2_4,73
AGONEQ_w_CO2_random_1,87
AGONEQ_w_CO2_random_2,87
ASOVEL_w_CO2_random_1,223
ASOVEL_w_CO2_random_2,223
CIWYUD_w_CO2_random_1,73
CIWYUD_w_CO2_random_2,73
AGONEQ_w_CO2_2H2O_1,93
AGONEQ_w_CO2_2H2O_2,93
AGONEQ_w_CO2_2H2O_3,93
ASOVEL_w_CO2_2H2O_1,229
ASOVEL_w_CO2_2H2O_2,229
ASOVEL_w_CO2_2H2O_3,229
ASOVEL_w_CO2_2H2O_4,229
ASOVEL_w_CO2_2H2O_5,229
ASOVEL_w_CO2_2H2O_6,229
CIWYUD_w_CO2_2H2O_1,79
CIWYUD_w_CO2_2H2O_2,79
CIWYUD_w_CO2_2H2O_3,79
CIWYUD_w_CO2_2H2O_4,79
ASOVEL_w_CO2_2H2O_random_1,229
ASOVEL_w_CO2_2H2O_random_2,229
AGONEQ_w_CO2_H2O_1,90
AGONEQ_w_CO2_H2O_2,90
AGONEQ_w_CO2_H2O_3,90
AGONEQ_w_CO2_H2O_4,90
ASOVEL_w_CO2_H2O_1,226
ASOVEL_w_CO2_H2O_2,226
ASOVEL_w_CO2_H2O_3,226
ASOVEL_w_CO2_H2O_4,226
ASOVEL_w_CO2_H2O_5,226
CIWYUD_w_CO2_H2O_1,76
